   0.53885  -0.26269   0.02415  -0.17159
   0.94936   0.12331  -0.12948  -1.52230
   0.56531   0.75891   0.61122   1.32346
   0.68950  -0.16551   0.35438  -0.99728
   0.51649  -0.35203  -0.18873  -0.59239
   0.59312  -0.03041   0.23644  -0.83744
   0.75099  -2.26078   0.87781  -0.04532
   0.48947   1.46239   0.72731  -0.82864
   0.48885  -0.50215  -0.84500   0.92896
   0.88514  -0.51678  -0.83913   2.27512
   0.98492  -0.43500  -0.79717  -0.78708
   0.93892   0.32636  -1.12555  -0.93111
   0.97928   1.29657  -2.66865   1.80932
   0.90141   0.28068   1.57271  -0.62757
   0.95140   0.46074  -0.46831   0.84043
   0.24656  -0.39251  -1.37828  -0.70158
   0.46237   2.27168   0.18328  -0.02876
   0.82367   0.96508  -0.76956   0.66732
   0.86125  -1.22416   0.09585  -2.41665
   0.57186  -0.04766  -0.33004   1.08038
   0.41327   1.52301  -0.63157  -0.08389
   0.92336   0.53139   0.01870   0.82033
   0.65939  -0.77659  -2.44204  -0.09599
   0.88045  -0.56205   1.38519   0.08408
   0.98267   0.37014  -0.12455  -0.41856
   0.99355   1.29623  -1.10343  -2.40308
   0.99128  -0.07537   1.19706  -1.15719
   0.47430  -0.06565   0.47606   0.64921
   0.44454  -0.12537   0.43988   0.21037
   0.97158  -2.30239   0.89377  -0.27361
   0.48397   0.28981   0.96465   0.62187
   0.36706   0.70457  -0.59348  -0.80454
   0.80405  -0.50985   0.06724   1.08854
   0.45862   0.60651  -2.37302   1.23842
   0.96447  -0.04265   1.82038   1.10037
   0.93194   1.78454  -0.69269   1.75016
   0.65514   0.07384  -1.28353  -1.98582
   0.63334  -0.77115   0.97526  -0.69950
   0.37139  -0.74844  -1.96940   1.51960
   0.46091  -0.02477  -0.03628   0.33782
   0.83895  -0.47854  -1.38777  -0.40672
   0.56482   0.80676   1.30956   0.26704
   0.86180  -0.91988   0.94503  -0.29745
   0.89703   0.22798  -0.98809  -0.17411
   0.91569   1.60347  -0.71418   0.44155
   0.77212  -1.48648   1.11025   0.18336
   0.52028  -1.90742  -0.98756  -1.57277
   0.98534  -0.43510   0.69472  -1.38798
   0.51503   1.15828   0.57573   0.21418
   0.68245   0.50622  -0.99501  -1.15568
   0.68961   1.06580  -1.00433   1.02051
   0.85944  -0.34245  -1.02195  -1.26071
   0.59539   0.17422   1.46537   0.06000
   0.79602   0.63271   2.08927   0.44998
   0.63247  -0.70331   0.14211   0.15527
   0.99365  -0.84402  -1.47726   0.79739
   0.75671  -0.54893  -0.02635   0.50895
   0.93292   1.80899  -1.21071  -0.06091
   0.83054   0.74287  -0.22275   1.00869
   0.23429  -0.25906  -0.05850  -1.03763
   0.60109   0.46459   1.38125  -0.06464
   0.40430  -0.41885   1.32731   0.42513
   0.40896   0.61993   0.49975  -1.28393
   0.95991   0.61346  -1.23993  -0.18100
   0.82016  -0.06569   0.37258  -0.03256
   0.89985  -1.09639   1.16006  -0.11692
   0.51020   1.94095   1.18500  -1.12800
   0.79996  -0.63886   0.60775   0.97317
   0.43729  -0.36317  -0.17459   0.79193
   0.56525  -0.76371   0.61739  -0.76054
   0.97170  -1.20740   0.57889   0.16794
   0.63423   0.75058  -0.59959   0.33520
   0.98063  -0.52310  -0.53284  -0.73034
   0.85642  -0.84061   0.14222   0.48036
   0.69901  -0.39052   0.10971  -1.27606
   0.64282  -0.27475   0.88513  -0.00518
   0.83270  -0.02758   0.34654  -1.89486
   0.85472   0.33795  -0.32991  -0.95519
   0.81150   1.06017  -0.01117   1.64657
   0.79208   1.32293   0.15035  -0.41506
   0.82915  -0.02584   0.23892  -0.02667
   0.65165  -0.02573   0.55559   0.46697
   0.74222  -1.90477   0.14366   0.30602
   0.82813  -1.04182   0.84976   0.61407
   0.90354  -0.04116  -0.83770   0.40252
   0.80211  -0.18952   1.01774  -1.32254
   0.61069   1.15942   0.85733   1.89705
   0.39797  -0.04717   1.46116  -0.39921
   0.21723  -0.06554  -0.27211   0.05775
   0.51931   1.03737   1.90204  -1.35222
   0.57867   1.04842   0.94396  -1.86492
   0.51461   0.54691  -1.08010  -0.44745
   0.66571   1.39460   0.76775   1.73257
   0.97635   0.47785   0.89459  -0.88728
   0.67248   0.68236  -0.43866   0.93118
   0.94094  -1.59643   0.12929   1.58802
   0.52009   0.81600  -0.82254  -0.78017
   0.47248   1.00856   1.25219   0.93346
   0.45300   0.36463  -0.72684   1.12401
   0.41121   0.25348  -1.99557   1.26805
   0.98040  -0.82367  -0.56652   0.72253
   0.56771  -0.06186  -0.07460  -0.05614
   0.59647   0.46003   0.51780   0.08175
   0.47886   0.81042   0.41856   0.03019
   0.67939   0.68763   1.35595   0.72082
   0.85495   1.72600  -0.26410  -0.68418
   0.94513  -0.16314  -1.10934   0.46525
   0.43801   0.77323  -0.35391   1.18572
   0.58943   1.14231  -0.91149   0.04617
   0.70042  -0.96543  -0.32823   1.24928
   0.77920   1.40371   0.21367   1.85174
   0.53160  -2.42874  -0.40107   0.39158
   0.68729   0.42711  -0.69864  -1.54372
   0.58911   0.45735  -0.35079  -0.46395
   0.79549  -0.33631   0.15510  -0.81502
   0.84634  -0.20596  -0.85282  -0.26400
   0.54226   0.81828   0.61923  -1.76873
   0.74453  -2.07947  -1.19480  -0.74316
   0.92097   0.96079   0.01988   1.44120
   0.57524   1.00264  -0.26032   0.90931
   0.59121  -0.27095   0.74883  -0.23551
   0.99793   0.15013   0.64184  -2.53793
   0.73761   0.29400   0.21834  -0.51382
   0.71553   0.93160   2.09766   0.03772
   0.41218  -0.30737   0.98370  -0.89795
   0.74282  -1.09707   0.85926   0.05869
   0.64820   0.80076   0.31311  -1.37302
   0.74454  -0.32924  -0.72950   0.79466
   0.64705   0.47103  -0.94689  -1.47483
   0.80026   1.04468  -2.18933   0.47160
   0.68713  -0.96781   1.81415   1.66141
   0.88262  -0.10647  -1.23756   1.47480
   0.78004   0.85184   1.54314   0.39116
   0.59986  -0.36746   0.94417   0.84280
   0.52878   2.01397   0.64654  -1.04399
   0.62514  -2.30913   0.42917   0.06136
   0.41416   0.46991  -0.47944  -0.06400
   0.65677   0.98919  -1.03671   0.70843
   0.52704   1.52506  -0.24402   0.96420
   0.98511  -1.15295   0.24761  -0.77299
   0.79104  -0.84031   1.45207  -1.00486
   0.89890   0.20768  -1.26636  -0.35683
   0.82222  -2.06877   1.09102   0.79183
   0.13402  -0.66475  -1.03983  -0.09470
   0.98935   1.00007  -0.35879   0.68611
   0.71728   0.19990   0.22230   0.42554
   0.09443   0.73115   0.08668  -1.03712
   0.46385  -0.89153   0.45210  -1.47676
   0.60251  -2.08680   0.70039  -0.29183
   0.07460  -1.07218   0.00334   0.40169
   0.89840  -0.31413  -1.61837  -0.28590
   0.59779   0.12461  -0.98994   0.00338
   0.66875  -1.84613  -1.57746   0.78662
   0.61333  -1.26520   0.41708  -0.49313
   0.31883  -0.71387   1.48924  -0.30586
   0.69726  -0.34902  -0.03505   0.09723
   0.83540   1.36903  -0.10494  -0.33566
   0.99458  -0.76584   0.37671  -0.58053
   0.77513   0.82034  -0.41708  -0.59348
   0.53444   0.20195   0.62156  -0.00636
   0.27843  -0.10672   1.45724   0.07737
   0.40470  -0.20047  -0.65795   1.24571
   0.46728   0.61828   0.84010   0.08798
   0.85076  -2.26613  -1.74343  -0.47716
   0.72100  -1.39210   0.73706   0.19489
   0.83859   0.40960   0.25619  -1.06370
   0.48585  -0.03478  -0.69478  -0.69311
   0.69669   0.18377   0.58422  -0.87529
   0.84365   0.65343  -0.33215  -1.23256
   0.66112  -2.03281  -0.79066  -0.57687
   0.26471  -0.21276   0.39785  -0.65889
   0.98407   0.48671  -1.27968   0.60971
   0.40010  -0.53248  -0.09666  -0.19364
   0.53059   0.31168  -2.78591   0.36854
   0.86176   0.71431  -1.69625  -0.05432
   0.27234  -0.06542  -1.14847   0.36687
   0.53566   1.43781   0.84041  -1.40405
   0.46853  -0.66087   0.76561   0.39704
   0.44208  -2.98265  -0.55475  -0.20922
   0.61840   0.31147   0.91360  -0.64816
   0.58529  -0.66609   0.14232  -0.78157
   0.75704   0.55159   0.46845  -0.31213
   0.56677   0.12830  -0.24640  -0.83504
   0.58486   0.98855   0.33476   0.95795
   0.64649  -0.51423   0.18779   0.21296
   0.92031  -1.34116  -0.99645  -1.11340
   0.73595  -0.96161  -1.07026  -1.04306
   0.99717  -0.82668   0.90508  -0.55935
   0.68020  -1.35479   1.24229   1.32372
   0.93788  -0.05121  -2.10322  -0.17877
   0.96045   0.40467   0.08018   1.89970
   0.81382   1.63275   0.62954   0.50533
   0.92316  -0.32697   0.43960  -0.52323
   0.39087  -1.54379   0.67500   0.54797
   0.67656   1.37705   0.77080  -0.05848
   0.75393  -2.41671   0.66676  -0.33716
   0.76418  -0.54074  -0.39624   0.13717
   0.92659   0.20991   1.87448  -0.24409
   0.61646   1.51130   1.05433  -0.52944
   0.72563   0.72156   0.52281  -0.94912
   0.79592   0.08511   0.32876  -0.27938
   0.99914   0.86683   1.16571  -1.09742
   0.55458  -1.00018   1.88397  -0.71655
   0.49755  -0.28352  -0.01832   0.61659
   0.95790   1.50172  -0.08310   0.82844
   0.09006   1.72654  -1.77783   0.04981
   0.84545  -0.77864  -1.57861  -0.32396
   0.37003   0.55035  -0.57347   0.07763
   0.47688   0.15322  -1.13966   0.05836
   0.42902   1.54959   0.50157   1.40828
   0.48778  -1.04656   0.48560   0.54610
   0.24703   0.93155   2.18774   0.54593
   0.77039   0.53877  -0.04132  -0.71689
   0.94461   1.01589  -1.46870   0.51808
   0.47272  -0.42875  -0.31734   0.69516
   0.98263   1.22891   2.37117   0.43075
   0.79396  -0.80082  -0.09765   0.61299
   0.23254   0.01675   1.29148  -1.15172
   0.68623  -0.95539  -1.89829  -0.03968
   0.70954   0.75956  -0.24647  -0.50670
   0.44172  -0.56837  -0.83895  -0.78671
   0.53756  -0.00615   1.54795   0.59940
   0.95461  -1.16678   0.91734  -0.75358
   0.42087  -1.31845  -1.01349   1.09882
   0.91166  -1.92818  -0.41905  -0.29403
   0.71365   1.00214  -0.02344  -1.05979
   0.84541   0.95052  -0.95913  -0.62102
   0.88179   0.15362   0.68100   0.25272
   0.47054   1.84923   0.44381   0.24672
   0.37045  -0.64235   0.38956  -0.10733
   0.96330   0.12569  -0.06858   0.36112
   0.76801  -1.29909   0.97158   0.37010
   0.35832   1.25669   0.83949  -0.83260
   0.95729  -2.31846  -1.49347  -0.03320
   0.98349  -0.24289   0.11127   0.21860
   0.79460  -0.84667  -1.12867  -0.32447
   0.72583   1.50463  -1.70673   0.49545
   0.93393   0.96283  -0.61814  -0.64003
   0.64708  -2.03829  -1.64571   2.00903
   0.90959  -0.11323  -0.14021  -0.95959
   0.36026  -1.15380   0.23912   0.62524
   0.59008  -1.16925  -1.21898  -1.73887
   0.87489  -0.27744   1.35083  -1.12461
   0.64549  -0.85405  -0.79305  -1.60395
   0.36739   1.64975  -0.51483   1.15488
   0.84461  -1.23427  -0.69382  -0.68426
   0.21593  -2.03534  -0.51717   1.05822
   0.91339   0.29917   0.10782  -1.12524
   0.57829   0.35777   2.17693  -0.66411
   0.16642  -0.73659  -0.55045   1.13456
   0.40196   1.25794  -1.30923   0.09293
   0.63774   1.36403  -0.32393   0.21798
   0.48343   1.41999   1.25739  -0.08749
   0.99110  -0.08633  -1.09660  -1.45245
   0.87469   0.30323  -0.05686   1.42617
   0.63341  -0.44986   1.02817   1.02995
   0.60657  -0.20109  -1.56468   0.48667
   0.90747  -0.95001   1.31590  -1.20491
   0.33423  -0.76242  -0.31888   0.47505
   0.31771  -0.70280   0.19000  -1.06099
   0.45737  -0.90491   0.39782   1.34180
   0.98618   0.95168   0.11717   0.11939
   0.80566   0.38984   1.34906   0.71246
   0.80013   0.87844  -0.08511   0.69590
   0.93751  -0.03569   0.84713   0.86489
   0.51979   1.80178  -0.33135  -1.22816
   0.66087  -0.69764   0.36575  -0.79805
   0.99565  -0.83538  -1.76101   0.05023
   0.96557  -0.67010   0.71709  -1.18411
   0.73086   0.20384   0.93842  -1.20969
   0.39295   0.36764  -0.05820   2.42109
   0.99003   0.08964   0.89077   0.63747
   0.92953   0.40225   0.91453   0.45785
   0.88997  -1.81364  -1.11879   1.18198
   0.20006   1.65050   0.53198  -0.99758
   0.99895   0.74757  -1.21041   0.54790
   0.66103  -1.27092  -0.66029  -1.40798
   0.18344  -1.06626   0.51209  -0.36856
   0.78669  -0.31158   0.03624  -0.16941
   0.68186  -0.49859  -1.15008   1.13412
   0.34123  -1.03962   1.40142   0.42377
   0.88772   0.60113   0.48501  -0.12451
   0.69292  -1.44369  -1.45243   1.21010
   0.22235  -0.10040  -0.22267   1.27746
   0.80507  -0.43612  -0.54873  -0.12616
   0.98339   1.04069  -0.68007   0.13655
   0.89475   0.38258   0.60622   1.51949
   0.74006   0.21981  -0.23965   1.15008
   0.68776   1.85055  -0.01582   0.58999
   0.45091   1.44807   0.42838   1.44316
   0.56518   0.39269  -0.46895  -2.45452
   0.94767   1.26987   1.24240  -0.44033
   0.92655  -0.27412  -1.83429   1.38798
   0.70086   0.38099   0.38938  -0.07957
   0.84804   0.82593  -0.96782  -0.70167
   0.88552  -1.48198  -1.15969  -0.78744
   0.09889  -1.35597   0.17377  -1.46576
   0.85905  -0.36832   0.47808  -0.36283
   0.66984  -0.32779   0.52599   0.50831
   0.72855   0.48508   0.68151  -0.43054
   0.44274  -0.83583   2.18178   0.20663
   0.75176   0.46627  -0.51390   0.48339
   0.62673   0.07642  -0.29622  -1.30782
   0.90218  -1.03579  -1.58333  -0.00102
   0.51953  -2.03873   0.38612  -2.27728
   0.86722  -0.26543  -0.12007   0.39588
   0.38426  -0.52539  -0.24328  -0.27486
   0.67070   0.01540   0.65548  -0.11150
   0.90327   1.94449  -0.12131  -0.64953
   0.78594  -0.16031   0.19471  -0.23947
   0.84961   0.33018   0.28350   0.53923
   0.58060  -1.06478   0.10238  -1.72100
   0.89563   0.66557   0.63149  -0.62251
   0.74628   1.15687  -2.02857   2.06465
   0.95943   0.01486   0.13209  -1.28090
   0.90559   1.65668  -1.75191  -0.11791
   0.95587   0.29532   2.63330   0.83174
   0.60328   0.31089  -0.04938   2.16204
   0.42008   0.91522  -0.45786  -1.57127
   0.93905   1.43846  -1.14838   1.26663
   0.72348  -0.28695  -0.60395  -0.81772
   0.98267  -0.30936  -0.32157   0.73740
   0.62420  -1.03078  -0.85613  -0.44853
   0.68392   0.49836   1.16872  -0.40436
   0.60091  -0.76257  -1.49307  -0.02628
   0.44707   0.16828  -0.99883  -2.61619
   0.53127   0.90873  -0.79009   1.55070
   0.64607  -1.38576  -0.84245  -1.06150
   0.88598   0.54418   0.56563   1.41539
   0.39546  -0.20132  -1.37763   0.24014
   0.43285   1.56139   1.15282  -2.13063
   0.46072   0.23390   1.46236   1.90568
   0.61374   0.45521   0.23677   0.34201
   0.59503   0.86182  -0.00199   0.73859
   0.75210   0.75923  -0.10186   0.20072
   0.88909   0.17523  -0.61505  -1.14870
   0.77985   0.13749  -0.41406   0.68501
   0.87105   0.04119   0.90646  -0.99284
   0.81177   0.75066  -0.53860   1.36266
   0.67510   0.42575  -0.55840   0.69098
   0.71660  -1.68203  -0.14730  -1.10896
   0.38142   1.02977   1.51453  -0.18863
   0.79922  -0.11143   1.27795  -0.67948
   0.77229  -0.24635  -1.69344   0.03378
   0.87656   0.72731   0.94552  -0.31533
   0.42422   1.72137   0.25880  -0.47344
   0.61901  -0.66026   0.70933  -0.23447
   0.41001  -0.57509   0.09547   1.81899
   0.62716   0.22731   1.32660  -0.06768
   0.68089   0.57893  -0.13437   0.18189
   0.85717  -0.74805  -0.49504   0.54886
   0.82263   0.17566  -0.22055  -1.84581
   0.63664  -0.30572  -1.52913   0.34863
   0.83386   0.06141  -0.54102  -0.55012
   0.96481  -0.79042   0.87392   1.41832
   0.08940   0.38627   1.30393  -0.39282
   0.69637  -0.11517   1.10794   0.25238
   0.92418   0.89492   0.48461   1.82894
   0.38579  -0.22567  -0.03037  -0.67659
   0.37204  -0.89719  -1.14569   1.62818
   0.94383   0.49709  -0.00073   0.81973
   0.47775  -0.01838   0.89336  -0.39891
   0.82372   1.64793  -0.79260   0.38379
   0.97601  -0.81646  -0.86878   0.32308
   0.94172   0.27767  -1.25879  -0.63226
   0.47921   1.05706  -0.21454   0.58433
   0.50818  -0.92336  -2.42750  -0.00178
   0.91605   0.28865   0.86020  -0.62509
   0.78327   1.16098  -1.66283   0.62783
   0.86652  -0.28750   0.63963  -0.86687
   0.57897  -0.72441  -0.52144  -0.33955
   0.85803  -0.03417  -0.89320  -0.44559
   0.72735  -0.72234   0.47025   0.03692
   0.98443   0.56118   1.18999  -1.39596
   0.76884   0.27720   1.34067  -0.78101
   0.25876  -0.91563   0.27404   0.42014
   0.62733   0.67231  -0.20679   0.83739
   0.55876   0.86206  -1.60407   0.36090
   0.32538  -0.19293   1.30426   0.47120
   0.54137  -0.15171  -0.34868   0.38746
   0.34415   0.99233   0.65726  -1.44067
   0.56530  -0.69216   0.79337  -1.62562
   0.04231  -0.59412   1.40692   0.18147
   0.69121   0.05178   0.55025  -0.45744
   0.72290   1.20709  -0.41590  -0.05509
   0.92367  -0.00903   0.94415   1.67202
   0.20781   0.48873  -1.87954  -0.89552
   0.69413  -0.92427   2.02759   0.82699
   0.85264   1.78390   0.22719  -0.98768
   0.64267   0.93187  -0.63799   2.12218
   0.88011  -0.58391   0.07753  -1.02342
   0.64097   0.47605   1.00402  -0.14317
   0.18991   0.04646   0.86528  -0.18418
   0.85149  -2.12370   0.38077  -0.02776
   0.99583   0.66359  -0.42287  -0.46201
   0.94010   0.65428   2.23843  -0.86715
   0.80784   0.71391  -0.94083  -0.72514
   0.85840   0.18269   0.08421  -0.83242
   0.90912   0.59328   2.10807  -1.31807
   0.90642   0.12335  -0.82142   0.58469
   0.88291   1.25422   0.58333   0.15867
   0.92176  -0.21412   0.14086  -0.62370
   0.63239   0.81739  -0.63230  -1.02033
   0.88069  -0.82456  -0.03570   0.13588
   0.09365   1.92824   0.80959   0.33166
   0.81142   0.46692   0.80528   0.72182
   0.80136  -0.00242   0.26687   0.03541
   0.64903   0.23027  -1.01986   0.98551
   0.27577  -0.67251  -0.60955  -2.81203
   0.68702   1.11133   0.37698   0.78551
   0.84615   2.09793   1.48107   0.71110
   0.47483   0.49096  -1.07953  -1.10522
   0.52966   1.18836   0.05872   1.54321
   0.78611   1.82941  -0.16422   0.45664
   0.83342  -0.83133   1.14969  -2.17722
   0.32153  -0.83394  -1.26309   0.08642
   0.87424  -0.74952   0.91923  -0.29619
   0.59056  -1.64372   1.24348  -0.49121
   0.91989   1.29572   1.31812  -1.47321
   0.60167  -0.51456  -0.50787  -1.39930
   0.69055   0.65323  -1.86390  -2.44500
   0.68674   0.75952   0.72748  -0.60123
   0.97717   1.81603   1.21638  -1.55453
   0.92542   0.57933   0.67880  -0.70812
   0.51496  -0.49899   0.87369  -0.72992
   0.09080  -1.58312   0.61132  -0.91356
   0.76547   0.01600   1.73237   0.52762
   0.72039  -0.15576   0.48133   1.14326
   0.32085   1.40655   0.99360   1.41737
   0.84375  -1.25967  -0.17280   1.56599
   0.64253  -0.32671   0.72541  -1.45836
   0.34318   1.07480   0.12563  -0.52079
   0.81074  -0.31933  -3.02605  -1.16945
   0.11272  -0.48255  -0.08693  -0.03638
   0.73578  -1.39895   0.43918   1.60426
   0.75853   1.88198   0.32155  -0.02279
   0.94394   0.20771  -0.13902   0.20821
   0.15429   0.75176  -0.98613   0.93762
   0.96243  -0.89235  -0.90098  -1.23779
   0.91618  -0.10543  -1.02282  -1.28088
   0.70913   0.96785   0.51214   0.69873
   0.80897  -1.15331   0.31474   0.85072
   0.39505   0.48236   0.65254  -0.22472
   0.96490  -0.93058  -1.42455  -1.26344
   0.28175  -2.25292   0.17587   0.55060
   0.70916  -1.60557  -2.11256  -0.02492
   0.76663   0.77216  -1.12684   0.69695
   0.83388   0.67450   0.29379   1.04162
   0.43146  -2.77532  -0.66369  -1.46524
   0.94516  -0.51901  -0.91730   0.58798
   0.36633   0.57062   1.22000  -0.98692
   0.58292   0.76982   0.25915   0.29584
   0.92933   0.52554   1.01709   1.53898
   0.82141  -0.21361   1.12436   0.66364
   0.72068   0.98978   1.71166   0.91033
   0.86196  -0.02748  -1.26105  -1.35390
   0.43470   0.27162   0.43922  -0.73087
   0.59648   0.86200  -0.54322  -0.26690
   0.66570  -0.07100  -0.30392  -1.64145
   0.89955   0.61062  -1.47096   0.88567
   0.58552   0.27833  -2.16564   1.73496
   0.13904   0.95937  -0.75923   0.71835
   0.47859   0.98885  -0.64616   0.62070
   0.58916  -0.58092   0.60863   1.26080
   0.18417  -1.38532  -0.85243   0.09430
   0.22034   1.28871  -0.12547  -0.31999
   0.35298  -1.63465  -0.60777  -1.49974
   0.58108  -1.07092   0.79858   1.51055
   0.73440  -0.60232  -1.25783   0.11451
   0.94566  -1.72604   1.27910  -0.65959
   0.67741   0.78373  -1.57657  -2.07935
   0.19327   0.78518   0.78929  -1.22515
   0.35788  -0.50963   0.63949   0.05154
   0.48393  -1.78237  -1.32713   1.11869
   0.97979   1.13534  -1.04698  -0.82152
   0.68612  -1.01986  -1.38873   0.18550
   0.53206  -0.11002   0.05756  -1.02063
   0.94263   1.50688   0.65761   0.53167
   0.46834  -0.72189  -0.12319   1.58102
   0.84536   0.13300   0.84197  -1.66930
   0.92113  -0.36385  -1.67826   0.88500
   0.81784  -0.14089  -0.16468  -0.10584
   0.38721  -0.21587  -0.71153   0.70366
   0.57923   0.31456  -0.44338  -0.86769
   0.33802  -1.38945   0.17865   1.02769
   0.89527   0.88436   1.08157  -0.18301
   0.63157  -1.30399   0.63539   0.94201
   0.94710  -0.49175   1.37519  -0.37510
   0.58057  -0.02156   0.86707  -0.08627
   0.64309   0.02813   1.02297   0.24495
   0.87133   0.01401   0.88901  -1.04722
   0.80856  -0.46666   0.64246  -0.16679
   0.74038  -0.70307  -0.19141   0.46130
   0.88299   0.70637   0.31291  -0.41927
   0.53469  -0.47385   0.55602  -1.46331
   0.63197  -0.10512  -1.59701  -1.12148
   0.98226  -0.45624   1.45801   0.37747
   0.96828   0.25012   1.59878   1.92658
   0.95942  -0.24943  -1.00332  -1.40081
   0.99359  -0.48329  -1.21281   2.89996
   0.73953   1.03491   0.40788   1.05734
   0.91000   0.33627   0.46990   0.44601
   0.89787  -0.22315  -0.72265   0.67870
   0.93866  -0.07556   0.35903  -1.17995
   0.50160  -1.21800   0.63764   0.09175
   0.62864  -0.93231  -0.52100  -0.72546
   0.79692  -0.67228  -0.22749   1.17872
   0.85950   1.04577   1.68726  -0.29312
   0.63172   0.22349  -0.29223  -1.45101
   0.65743  -0.06046  -0.16799   0.58573
   0.24500  -0.87845  -0.33980   0.04564
   0.87411   0.17055   0.78992   1.01767
   0.95048   1.04949   1.21994   0.60097
   0.73211  -0.41617  -0.23663  -0.09181
   0.83346  -0.03256  -0.59584   0.16982
   0.87032   0.82462  -0.50640   0.17906
   0.86493   0.92520  -0.80835   0.48554
   0.75074   0.21695  -1.68938   0.33969
   0.69368  -1.12558   0.75727  -0.09031
   0.88429   0.37354  -0.00073   0.92531
   0.46524   1.20596   0.57070  -0.11811
   0.60995  -0.08382  -1.18801   0.55769
   0.95570   1.44125   0.51877  -1.07864
   0.31633   0.95535  -0.63232   0.82599
   0.55102   1.45705   1.48504   1.75461
   0.78971   1.08790   0.03441  -0.99672
   0.11862   0.16398   0.01195  -0.46687
   0.32770   0.52471  -0.21040  -0.66073
   0.85349  -0.06492   0.75962  -0.67309
   0.58231   0.07990   0.59186   0.83362
   0.72974   0.69803  -0.16310   0.33066
   0.96085   0.85130  -1.22521   0.67181
   0.99364  -0.28783   0.70059  -0.40864
   0.43987   0.12420   1.26168  -0.14964
   0.65055  -0.07034   0.80156   1.43346
   0.41294  -0.31192  -3.35612  -0.32034
   0.80648   0.24704   0.75822   1.17115
   0.49077  -1.03902  -0.90130  -0.40847
   0.85735  -0.60671   0.97220   2.87036
   0.43952  -1.10548  -2.62873   0.48591
   0.72512  -0.66018   1.16276  -0.14946
   0.93916   1.22126  -0.85699   0.78566
   0.13572  -1.36319  -0.81123   0.45153
   0.94250  -0.77078  -0.10774  -0.57339
   0.56632  -1.45778   0.24189  -0.23142
   0.37414  -0.72497   0.56160   0.24491
   0.37860   0.60806  -0.50755  -0.79384
   0.46929   1.63674  -0.83012   0.20886
   0.51250   2.02160   0.84248   0.38543
   0.37984  -0.66705   0.47854  -0.98504
   0.53078  -0.64390  -0.61917  -0.14422
   0.88808  -1.58316   0.14649   0.48624
   0.52859  -0.07644  -0.49349  -0.51876
   0.93596   2.26340   0.51637   0.68734
   0.82201  -0.13580   1.33958  -0.48475
   0.96956   1.84914  -0.88418   0.16469
   0.93266   1.68022  -1.41360   1.04311
   0.48513   0.35793   1.44365  -0.98482
   0.86639  -2.22808   0.26747  -1.52695
   0.75655  -0.04505  -0.52639  -0.43137
   0.55361   0.41228  -0.27084  -0.28296
   0.16291   1.64398   0.62925  -1.64431
   0.83950   0.92534  -0.35216  -1.99394
   0.76603   0.34090  -0.10869   0.51822
   0.38826  -0.17489  -0.02144   0.19213
   0.94598   0.70929  -0.08753  -0.36639
   0.95918  -0.78711  -0.47242  -0.63708
   0.98999  -0.68511   0.21276   0.06174
   0.48778   0.38645  -1.13088   1.32483
   0.88054  -0.52240  -0.08740   2.54044
   0.26226  -0.65817  -0.20135   2.17026
   0.91772  -1.51883  -0.01559   0.13973
   0.38997  -1.47661  -0.81100   0.30015
   0.78886  -0.81160   1.31140  -0.12093
